Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_035,log_t,age_035 (years),delta_t (years)
F1,424,99.815,4.421,459,0.467,21.55,20.38,20.15,103.5,0.19,1.56,1.5,9.49,3125591089,817733
F1,527,378.87,746.828,189,0.18,21.43,20.55,20.15,85.15,0.19,1.56,1.38,9.49,3125591089,817733
F1,319,83.836,591.37,483,0.62,21.56,20.22,20.15,94.6,0.19,1.56,1.51,9.49,3125591089,817733
F1,465,202.571,650.247,301,0.196,21.41,20.61,20.15,95.56,0.19,1.56,1.36,9.49,3125591089,817733
F1,561,159.943,560.438,384,0.385,21.38,20.94,20.14,116.42,0.2,1.57,1.34,9.48,3047115947,837051
F1,468,776.724,505.933,277,0.279,21.79,21.03,20.14,100.48,0.2,1.57,1.75,9.48,3047115947,837051
F1,583,656.805,627.704,413,0.427,21.44,20.73,20.14,114.96,0.2,1.57,1.4,9.48,3047115947,837051
F1,343,87.019,36.775,386,0.447,21.01,20.29,20.14,119.25,0.2,1.57,0.97,9.48,3047115947,837051
F1,474,557.936,724.268,189,0.19,21.28,20.41,20.13,86.18,0.2,1.58,1.25,9.47,2970611103,856542
F1,317,400.985,356.026,404,0.48,20.94,20.07,20.13,118.29,0.2,1.58,0.91,9.47,2970611103,856542
F1,628,372.952,316.404,380,0.278,21.8,21.32,20.12,108.57,0.2,1.6,1.78,9.46,2896027090,876180
F1,483,120.61,235.796,329,0.313,21.21,20.19,20.12,109.99,0.2,1.6,1.19,9.46,2896027090,876180
F1,509,101.341,95.678,376,0.292,21.32,20.6,20.12,109.99,0.2,1.6,1.3,9.46,2896027090,876180
F1,587,90.366,126.397,356,0.345,21.45,20.43,20.12,114.24,0.2,1.6,1.43,9.46,2896027090,876180
F1,323,563.345,653.749,416,0.478,21.02,20.14,20.11,116.15,0.21,1.61,1.01,9.45,2830633747,898255
F1,392,570.626,170.136,463,0.448,21.22,20.32,20.1,101.43,0.21,1.62,1.22,9.44,2772437216,922427
F1,314,108.418,332.33,444,0.521,21.24,20.35,20.1,109.75,0.21,1.62,1.24,9.44,2772437216,922427
F1,431,399.194,565.095,183,0.226,21.12,20.31,20.1,89.96,0.21,1.62,1.12,9.44,2772437216,922427
F1,524,58.562,617.082,442,0.341,21.33,20.72,20.1,103.36,0.21,1.62,1.33,9.44,2772437216,922427
F1,549,748.629,626.308,333,0.193,21.45,20.56,20.1,98.61,0.21,1.62,1.45,9.44,2772437216,922427
F1,423,525.791,-23.687,401,0.435,21.32,20.65,20.1,117.21,0.21,1.62,1.32,9.44,2772437216,922427
F1,466,382.225,561.735,418,0.463,21.58,21.14,20.09,115.31,0.21,1.63,1.59,9.43,2715437179,946856
F1,585,70.548,307.259,316,0.264,21.62,20.46,20.09,104.29,0.21,1.63,1.63,9.43,2715437179,946856
F1,355,66.638,549.981,441,0.414,21.13,20.16,20.09,107.66,0.21,1.63,1.14,9.43,2715437179,946856
F1,330,636.715,523.009,511,1.014,22.7,21.44,20.52,72.4,0.22,1.64,1.5,9.43,2688215677,958787
F1,463,261.293,713.331,394,0.386,21.56,20.82,20.08,115.64,0.22,1.65,1.58,9.42,2659609037,971508
F1,479,720.278,102.333,319,0.283,21.56,20.84,20.08,106.38,0.22,1.65,1.58,9.42,2659609037,971508
F1,477,752.549,36.633,426,0.331,21.16,20.49,20.08,106.79,0.22,1.65,1.18,9.42,2659609037,971508
F1,451,126.261,525.443,409,0.297,21.67,20.7,20.08,107.37,0.22,1.65,1.69,9.42,2659609037,971508
F1,441,414.633,108.811,175,0.243,21.07,20.5,20.08,92.01,0.22,1.65,1.09,9.42,2659609037,971508
F1,322,574.036,475.742,426,0.498,21.78,20.86,20.08,114.41,0.22,1.65,1.8,9.42,2659609037,971508
F1,312,326.187,501.922,510,0.436,21.27,20.32,20.07,79.62,0.22,1.66,1.3,9.42,2604928696,996347
F1,425,608.033,515.828,174,0.242,21.08,20.3,20.07,91.99,0.22,1.66,1.11,9.42,2604928696,996347
F1,342,359.105,464.911,461,0.51,21.94,20.75,20.07,103.64,0.22,1.66,1.97,9.42,2604928696,996347
F1,775,188.193,504.862,432,0.163,22.24,21.56,20.34,89.75,0.22,1.67,2,9.41,2558006390,1018203
F1,438,624.755,854.376,186,0.264,21.27,99.99,20.06,93.29,0.22,1.67,1.31,9.41,2551372558,1021332
F1,456,122.608,557.688,450,0.278,21.21,20.39,20.05,96.32,0.23,1.69,1.26,9.4,2498917509,1046423
F1,335,259.608,230.597,446,0.476,21.05,20.12,20.05,108.25,0.23,1.69,1.1,9.4,2498917509,1046423
F1,304,169.875,226.678,458,0.483,21.24,20.21,20.05,104.26,0.23,1.69,1.29,9.4,2498917509,1046423
F1,396,862.867,628.918,234,0.453,21.23,20.3,20.04,105.83,0.23,1.7,1.29,9.39,2447540912,1071574
F1,334,86.817,788.08,380,0.342,20.99,20.3,20.04,113.85,0.23,1.7,1.05,9.39,2447540912,1071574
F1,571,204.22,129.73,357,0.259,21.62,20.74,20.04,106.95,0.23,1.7,1.68,9.39,2447540912,1071574
F1,560,175.575,324.498,368,0.372,21.74,21.12,20.04,116.21,0.23,1.7,1.8,9.39,2447540912,1071574
F1,790,126.739,688.708,465,0.8,22.51,23.09,20.42,98.41,0.23,1.71,1.5,9.39,2427102598,1081733
F1,393,434.904,18.061,191,0.22,21.04,20.2,20.02,89.09,0.24,1.73,1.12,9.37,2342094747,1124875
F1,388,310.293,220.148,372,0.346,21.14,20.48,20.02,114.41,0.24,1.73,1.22,9.37,2342094747,1124875
F1,364,461.075,786.365,480,0.426,21,20.11,20.02,93.7,0.24,1.73,1.08,9.37,2342094747,1124875
F1,464,340.665,307.723,432,0.177,21.83,20.7,20.01,91.29,0.24,1.74,1.92,9.36,2288236559,1152894
F1,352,249.665,451.35,432,0.309,21.25,20.34,20.01,103.74,0.24,1.74,1.34,9.36,2288236559,1152894
F1,369,825.349,606.238,436,0.454,21.77,20.79,20,110.63,0.25,1.76,1.87,9.35,2235616880,1180719
F1,284,193.238,500.106,431,0.466,20.83,20.1,20,112.36,0.25,1.76,0.93,9.35,2235616880,1180719
F1,295,445.246,622.988,466,0.527,21.56,20.49,20,101.89,0.25,1.76,1.66,9.35,2235616880,1180719
F1,360,641.885,372.593,361,0.218,21.28,20.3,19.99,102.79,0.25,1.78,1.39,9.34,2184207228,1208272
F1,316,721.808,688.04,448,0.371,21.79,20.83,19.99,103.36,0.25,1.78,1.9,9.34,2184207228,1208272
F1,683,682.074,17.049,411,0.475,22.41,21.52,20.35,117.01,0.25,1.79,1.5,9.33,2144181407,1229928
F1,213,113.806,521.844,526,0.592,21.7,20.73,19.98,72.75,0.25,1.79,1.82,9.33,2133979780,1235470
F1,419,248.91,805.041,450,0.076,21.37,20.71,19.98,75.74,0.25,1.79,1.49,9.33,2133979780,1235470
F1,375,394.411,672.023,196,0.272,21.07,20.23,19.98,93.69,0.25,1.79,1.19,9.33,2133979780,1235470
F1,361,266.155,53.191,403,0.226,21.15,20.29,19.98,101.49,0.25,1.79,1.27,9.33,2133979780,1235470
F1,224,314.828,367.392,562,0.546,21.45,20.25,19.97,52.41,0.26,1.81,1.58,9.32,2084907348,1262229
F1,497,449.506,396.456,403,0.312,21.04,20.67,19.96,109.46,0.26,1.82,1.18,9.31,2036963373,1288464
F1,362,267.73,522.355,190,0.198,21.1,20.36,19.96,86.96,0.26,1.82,1.24,9.31,2036963373,1288464
F1,555,618.959,401.389,428,0.471,21.56,20.84,19.96,113.27,0.26,1.82,1.7,9.31,2036963373,1288464
F1,238,16.67,152.924,427,0.456,20.88,20.04,19.95,113.06,0.26,1.84,1.03,9.3,1990121905,1314085
F1,294,124.558,330.03,449,0.387,21.18,20.12,19.95,103.89,0.26,1.84,1.33,9.3,1990121905,1314085
F1,440,388.923,388.467,408,0.355,21.34,20.72,19.94,111.89,0.27,1.86,1.5,9.29,1944357591,1339005
F1,315,483.406,293.818,466,0.331,21.63,20.47,19.93,94.74,0.27,1.87,1.8,9.28,1899645661,1363134
F1,219,178.324,64.073,423,0.493,20.75,20.08,19.91,115.01,0.28,1.91,0.94,9.26,1813282708,1408662
F1,327,853.249,736.471,449,0.406,21.5,20.72,19.91,104.81,0.28,1.91,1.69,9.26,1813282708,1408662
F1,459,233.563,541.986,390,0.17,21.5,20.76,19.91,96.52,0.28,1.91,1.69,9.26,1813282708,1408662
F1,275,97.28,801.841,475,0.355,21.12,19.8,19.88,92.64,0.29,1.96,1.34,9.23,1691043969,1468818
F1,237,57.42,528.362,444,0.295,21.17,20,19.88,99.45,0.29,1.96,1.39,9.23,1691043969,1468818
F1,261,366.244,211.569,544,0.55,21.21,20.24,19.87,62.63,0.3,1.97,1.44,9.22,1652157172,1486367
F1,205,740.307,514.147,440,0.416,21.18,20.06,19.87,108.04,0.3,1.97,1.41,9.22,1652157172,1486367
F1,286,279.23,67.26,197,0.247,21.07,20.13,19.87,91.49,0.3,1.97,1.3,9.22,1652157172,1486367
F1,259,564.125,580.467,473,0.1,21.03,20.37,19.87,72.04,0.3,1.97,1.26,9.22,1652157172,1486367
F1,218,506.923,159.39,496,0.364,20.85,20.01,19.87,83.86,0.3,1.97,1.08,9.22,1652157172,1486367
F1,272,449.464,717.144,455,0.489,21.38,20.74,19.87,105.48,0.3,1.97,1.61,9.22,1652157172,1486367
F1,244,802.609,464.726,442,0.349,21.47,20.38,19.87,103.87,0.3,1.97,1.7,9.22,1652157172,1486367
F1,828,881.336,780.161,287,0.228,22.64,21.82,20.35,97.09,0.3,2,1.5,9.2,1591141797,1511793
F1,339,886.358,801.067,370,0.34,21.39,20.65,19.85,114.01,0.3,2.01,1.64,9.2,1577045705,1517244
F1,246,575.943,702.232,458,0.422,20.9,20.22,19.85,102.38,0.3,2.01,1.15,9.2,1577045705,1517244
F1,200,447.286,399.913,448,0.438,21.31,20.68,19.85,106.44,0.3,2.01,1.56,9.2,1577045705,1517244
F1,945,369.763,611.692,461,0.429,23.35,21.72,20.6,101.54,0.3,2.01,1.5,9.2,1567444242,1520857
F1,296,395.486,18.707,194,0.217,20.89,20,19.84,88.73,0.31,2.03,1.15,9.19,1540780381,1530435
F1,263,194.74,832.315,457,0.383,20.47,20.39,19.84,100.98,0.31,2.03,0.73,9.19,1540780381,1530435
F1,301,364.732,570.56,427,0.283,20.97,20.24,19.84,102.79,0.31,2.03,1.23,9.19,1540780381,1530435
F1,283,347.964,-3.955,185,0.178,20.85,20.08,19.83,85.08,0.31,2.04,1.12,9.18,1505349006,1542042
F1,227,746.93,775.24,439,0.327,20.85,19.94,19.83,103.25,0.31,2.04,1.12,9.18,1505349006,1542042
F1,245,189.929,129.833,441,0.228,20.92,19.98,19.82,94.4,0.31,2.06,1.2,9.17,1470732400,1552011
F1,264,125.83,18.28,436,0.269,21.37,20.37,19.81,99.45,0.32,2.08,1.66,9.16,1436911829,1560293
F1,197,129.658,501.311,516,0.422,21.09,20.25,19.8,76.1,0.32,2.1,1.39,9.15,1403868987,1566847
F1,232,263.283,697.783,463,0.313,20.95,19.92,19.8,94.64,0.32,2.1,1.25,9.15,1403868987,1566847
F1,230,479.669,410.112,462,0.382,21.05,20.05,19.8,99.12,0.32,2.1,1.35,9.15,1403868987,1566847
F1,252,377.71,736.657,421,0.26,21.21,20.42,19.8,101.99,0.32,2.1,1.51,9.15,1403868987,1566847
F1,633,765.892,33.885,448,0.086,22.47,21.42,20.25,77.37,0.32,2.11,1.5,9.14,1380710250,1570454
F1,269,783.385,778.874,197,0.309,20.81,19.99,19.79,96.63,0.33,2.12,1.12,9.14,1371585989,1571638
F1,173,132.979,205.212,449,0.647,20.85,19.75,19.79,107.87,0.33,2.12,1.16,9.14,1371585989,1571638
F1,234,871.714,142.695,510,0.494,20.81,19.87,19.79,80.85,0.33,2.12,1.12,9.14,1371585989,1571638
F1,288,14.46,549.217,446,0.408,21.98,20.87,20.07,105.86,0.33,2.13,1.5,9.13,1357854572,1573157
F1,258,584.651,646.161,501,0.539,21,20.09,19.78,85.98,0.33,2.14,1.32,9.13,1340045362,1574640
F1,430,144.655,456.504,563,0.604,22.9,21.2,20.39,51.86,0.33,2.15,1.5,9.12,1312813778,1575788
F1,1199,808.362,642.118,579,0.658,24.94,22.75,21.12,26.38,0.33,2.15,1.5,9.12,1311821550,1575804
F1,325,589.059,492.799,379,0.453,21.45,20.7,19.76,119.9,0.34,2.17,1.79,9.11,1279123330,1575213
F1,210,173.593,109.992,430,0.396,20.84,20.04,19.75,109.82,0.34,2.19,1.19,9.1,1249708950,1572774
F1,311,51.93,187.867,461,0.508,22.13,20.67,20.1,103.61,0.34,2.2,1.5,9.1,1246152509,1572350
F1,206,672.81,492.074,466,0.412,20.6,19.83,19.74,98.97,0.35,2.21,0.96,9.09,1220970975,1568524
F1,248,182.27,335.708,437,0.369,21.08,20.39,19.73,106.5,0.35,2.23,1.45,9.08,1192893851,1562479
F1,204,31.785,419.365,449,0.311,20.73,19.78,19.73,99.18,0.35,2.23,1.1,9.08,1192893851,1562479
F1,195,373.988,172.81,467,0.385,20.83,20.11,19.73,97.37,0.35,2.23,1.2,9.08,1192893851,1562479
F1,216,266.856,305.468,446,0.269,21.17,20.2,19.71,96.75,0.36,2.27,1.56,9.06,1138661718,1545113
F1,155,822.695,291.891,558,0.685,21.26,19.94,19.69,54.13,0.37,2.32,1.67,9.03,1072858188,1513064
F1,188,108.023,247.863,454,0.302,21.06,20.04,19.69,96.93,0.37,2.32,1.47,9.03,1072858188,1513064
F1,373,857.805,68.719,463,0.382,21.88,20.94,19.97,98.75,0.37,2.33,1.5,9.03,1064324054,1507967
F1,260,550.035,697.299,476,0.484,21.91,21.06,19.98,97.05,0.37,2.33,1.5,9.03,1062066310,1506581
F1,201,344.898,770.497,189,0.296,20.52,19.7,19.67,95.84,0.37,2.36,0.95,9.01,1033958910,1487995
F1,229,623.448,577.709,201,0.201,20.81,19.92,19.67,87.1,0.37,2.36,1.24,9.01,1033958910,1487995
F1,190,489.946,400.93,429,0.405,20.83,20.08,19.66,110.51,0.38,2.37,1.27,9.01,1015041409,1474072
F1,185,144.836,180.467,511,0.36,21.2,20.23,19.64,76.4,0.38,2.41,1.66,8.99,978238429.9,1443640
F1,191,794.769,177.227,452,0.365,21.25,20.52,19.64,101.72,0.38,2.41,1.71,8.99,978238429.9,1443640
F1,382,147.26,308.85,464,0.718,23.11,21.97,20.38,101.03,0.38,2.41,1.5,8.99,975577646.7,1441265
F1,207,349.012,58.33,314,0.278,20.74,19.79,19.63,105.34,0.38,2.42,1.21,8.98,960340401.5,1427211
F1,429,624.594,728.73,442,0.479,22.43,21.46,20.13,109.58,0.39,2.43,1.5,8.98,957242084.9,1424257
F1,194,428.622,185.952,461,0.238,21.03,20.24,19.62,89.42,0.39,2.44,1.51,8.97,942769838.6,1410031
F1,193,143.056,171.69,195,0.213,20.77,19.85,19.62,88.33,0.39,2.44,1.25,8.97,942769838.6,1410031
F1,172,651.896,747.256,446,0.281,20.72,19.87,19.61,97.75,0.39,2.46,1.21,8.97,925520750,1392145
F1,168,63.609,662.896,434,0.432,21.27,20.46,19.61,110.4,0.39,2.46,1.76,8.97,925520750,1392145
F1,151,383.324,278.858,501,0.4,20.64,19.75,19.61,82.98,0.39,2.46,1.13,8.97,925520750,1392145
F1,174,876.368,141.793,474,0.283,20.94,19.86,19.58,88.41,0.4,2.51,1.46,8.94,875644048,1334713
F1,177,387.634,211.691,394,0.199,20.93,20.11,19.53,99.53,0.42,2.6,1.5,8.9,797627281.7,1228087
F1,160,157.838,174.017,425,0.211,21.06,20.14,19.52,96.37,0.42,2.62,1.64,8.89,780614834.2,1202285
F1,182,679.09,-5.543,442,0.175,20.5,19.89,19.51,88.76,0.42,2.64,1.09,8.88,763965242,1176406
F1,1207,252.832,598.495,495,0.578,24.73,22.32,20.87,51.12,0.42,2.66,1.5,8.87,745337094.4,1146741
F1,166,476.846,747.158,214,0.254,20.95,19.82,19.46,92.28,0.44,2.73,1.59,8.84,685894941.6,1047458
F1,164,645.768,675.4,527,0.384,21.17,19.99,19.46,69.08,0.44,2.73,1.81,8.84,685894941.6,1047458
F1,161,681.411,593.494,501,0.328,21.03,20.23,19.45,79.68,0.44,2.75,1.68,8.83,671265612.8,1022055
F1,146,241.723,710.178,471,0.293,20.83,20.03,19.45,90.28,0.44,2.75,1.48,8.83,671265612.8,1022055
F1,846,536.441,380.184,474,0.27,23.79,22.05,20.49,87.43,0.45,2.79,1.5,8.81,643976827.2,973799
F1,377,506.196,698.151,532,0.616,22.52,20.71,20.02,69.32,0.45,2.83,1.5,8.79,611502954.9,915128
F1,2223,760.724,516.453,501,0.823,26.89,23.28,21.57,34.95,0.46,2.88,1.5,8.77,582987270.4,862766
F1,129,366.442,678.245,515,0.304,20.93,19.97,19.36,71.66,0.47,2.93,1.67,8.74,552873278.4,806947
F1,408,815.215,176.524,457,0.448,22.56,21.04,20,103.67,0.47,2.96,1.5,8.73,532482446.9,769030
F1,199,52.553,723.548,432,0.289,21.52,20.34,19.62,102.14,0.47,2.98,2,8.72,525071686,755256
F1,444,121.751,657.133,479,0.574,22.74,20.96,20.05,96.61,0.48,2.99,1.5,8.71,518743567,743504
F1,100,469.319,296.353,618,0.418,20.72,19.78,19.33,22.66,0.48,2.99,1.49,8.71,518246049.2,742581
F1,233,89.82,829.313,358,0.338,21.6,20.45,19.64,113.79,0.48,2.99,1.5,8.71,516921666.8,740123
F1,240,139.735,474.178,499,0.223,21.85,20.32,19.72,73.68,0.48,3.01,1.5,8.71,508114499.4,723798
F1,476,650.086,380.669,650,0.592,23.09,21.84,20.14,11.19,0.48,3.05,1.5,8.69,486627199.8,684161
F1,184,358.08,68.748,478,0.295,21.54,20.46,19.58,87.69,0.49,3.06,1.5,8.68,482078248,675817
F1,183,110.136,846.65,452,0.446,22.02,99.99,19.71,105.37,0.5,3.14,1.5,8.65,446911567.8,612125
F1,331,480.523,569.934,517,0.539,22.79,21.42,19.98,77.59,0.5,3.15,1.5,8.65,442386429.3,604059
F1,178,281.918,543.03,538,0.398,21.43,20.27,19.48,63.61,0.5,3.17,1.5,8.64,431938166.1,585574
F1,104,860.14,629.895,232,0.181,19.91,19.28,19.13,86.21,0.51,3.23,0.88,8.61,410687987.5,548661
F1,133,16.431,426.376,486,0.322,21.43,20.39,19.44,86.11,0.51,3.25,1.5,8.6,401746964.5,533442
F1,171,205.283,725.663,452,0.328,21.72,20.23,19.49,99.42,0.53,3.35,1.5,8.56,364437910.5,472354
F1,84,218.231,79.339,432,0.469,19.16,19.01,18.94,112.18,0.55,3.54,0.32,8.49,307305830.4,388594
F1,353,900.235,821.974,652,0.378,24.04,22.55,20.26,9.97,0.55,3.56,1.5,8.48,301963480.2,381512
F1,236,130.784,541.867,475,0.589,22.91,21.39,19.83,98.35,0.57,3.68,1.5,8.44,272745247.6,345513
F1,91,860.939,628.112,440,0.235,19.64,19.28,18.88,95.33,0.57,3.73,0.86,8.42,263546953.3,335228
F1,338,87.81,792.326,1097,1.078,24.91,23.11,20.48,39.92,0.6,4.01,1.55,8.32,209725146.8,287374
F1,170,280.584,257.958,499,0.276,22.35,20.94,19.55,77.47,0.61,4.08,1.55,8.3,198607324.1,280608
F1,77,859.402,627.796,411,0.353,18.93,18.41,18.72,111.27,0.63,4.26,0.31,8.25,176382433.4,272730
F1,73,688.817,405.675,137,0.182,19.88,19.16,18.55,89.3,0.66,4.61,1.43,8.16,144331166,280461
F1,64,610.32,803.826,430,0.202,19.03,18.45,18.36,94.4,0.68,4.84,0.77,8.1,127318270.4,285608
F1,53,107.785,832.967,448,0.203,19.91,19.01,18.09,90.07,0.81,6.39,1.92,7.8,62797029.4,16076
F1,31,460.926,401.982,432,0.513,19.11,18.05,17.37,113.15,1.08,11.89,1.84,7.25,17617313.39,623783
