Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years)
F1,383,549.156,223.944,432,0.508,21.14,20.23,20.17,113.06,0.18,1.52,1.07,9.38,2385508124,1533808
F1,536,526.016,793.034,177,0.287,21.18,20.62,20.17,95.74,0.18,1.52,1.11,9.38,2385508124,1533808
F1,945,369.763,611.692,461,0.429,23.35,21.72,20.6,101.54,0.18,1.53,1.7,9.37,2358321553,1556897
F1,472,637.803,504.423,443,0.214,21.11,20.41,20.16,92.51,0.18,1.53,1.05,9.37,2348802768,1565040
F1,1199,808.362,642.118,579,0.658,24.94,22.75,21.12,26.38,0.19,1.53,1.7,9.37,2334921786,1576968
F1,527,378.87,746.828,189,0.18,21.43,20.55,20.15,85.15,0.19,1.54,1.38,9.36,2312662189,1596228
F1,424,99.815,4.421,459,0.467,21.55,20.38,20.15,103.5,0.19,1.54,1.5,9.36,2312662189,1596228
F1,465,202.571,650.247,301,0.196,21.41,20.61,20.15,95.56,0.19,1.54,1.36,9.36,2312662189,1596228
F1,319,83.836,591.37,483,0.62,21.56,20.22,20.15,94.6,0.19,1.54,1.51,9.36,2312662189,1596228
F1,583,656.805,627.704,413,0.427,21.44,20.73,20.14,114.96,0.19,1.55,1.4,9.36,2277077699,1627342
F1,468,776.724,505.933,277,0.279,21.79,21.03,20.14,100.48,0.19,1.55,1.75,9.36,2277077699,1627342
F1,343,87.019,36.775,386,0.447,21.01,20.29,20.14,119.25,0.19,1.55,0.97,9.36,2277077699,1627342
F1,561,159.943,560.438,384,0.385,21.38,20.94,20.14,116.42,0.19,1.55,1.34,9.36,2277077699,1627342
F1,828,881.336,780.161,287,0.228,22.64,21.82,20.35,97.09,0.19,1.55,1.7,9.36,2273282440,1630683
F1,474,557.936,724.268,189,0.19,21.28,20.41,20.13,86.18,0.19,1.56,1.25,9.35,2242040741,1658346
F1,317,400.985,356.026,404,0.48,20.94,20.07,20.13,118.29,0.19,1.56,0.91,9.35,2242040741,1658346
F1,587,90.366,126.397,356,0.345,21.45,20.43,20.12,114.24,0.2,1.59,1.43,9.33,2151550282,1739929
F1,628,372.952,316.404,380,0.278,21.8,21.32,20.12,108.57,0.2,1.59,1.78,9.33,2151550282,1739929
F1,483,120.61,235.796,329,0.313,21.21,20.19,20.12,109.99,0.2,1.59,1.19,9.33,2151550282,1739929
F1,509,101.341,95.678,376,0.292,21.32,20.6,20.12,109.99,0.2,1.59,1.3,9.33,2151550282,1739929
F1,323,563.345,653.749,416,0.478,21.02,20.14,20.11,116.15,0.2,1.59,1.01,9.33,2125851873,1763438
F1,314,108.418,332.33,444,0.521,21.24,20.35,20.1,109.75,0.2,1.6,1.24,9.32,2100460409,1786787
F1,524,58.562,617.082,442,0.341,21.33,20.72,20.1,103.36,0.2,1.6,1.33,9.32,2100460409,1786787
F1,423,525.791,-23.687,401,0.435,21.32,20.65,20.1,117.21,0.2,1.6,1.32,9.32,2100460409,1786787
F1,392,570.626,170.136,463,0.448,21.22,20.32,20.1,101.43,0.2,1.6,1.22,9.32,2100460409,1786787
F1,549,748.629,626.308,333,0.193,21.45,20.56,20.1,98.61,0.2,1.6,1.45,9.32,2100460409,1786787
F1,431,399.194,565.095,183,0.226,21.12,20.31,20.1,89.96,0.2,1.6,1.12,9.32,2100460409,1786787
F1,466,382.225,561.735,418,0.463,21.58,21.14,20.09,115.31,0.21,1.61,1.59,9.32,2075372224,1809958
F1,585,70.548,307.259,316,0.264,21.62,20.46,20.09,104.29,0.21,1.61,1.63,9.32,2075372224,1809958
F1,355,66.638,549.981,441,0.414,21.13,20.16,20.09,107.66,0.21,1.61,1.14,9.32,2075372224,1809958
F1,477,752.549,36.633,426,0.331,21.16,20.49,20.08,106.79,0.21,1.62,1.18,9.31,2050583696,1832936
F1,441,414.633,108.811,175,0.243,21.07,20.5,20.08,92.01,0.21,1.62,1.09,9.31,2050583696,1832936
F1,463,261.293,713.331,394,0.386,21.56,20.82,20.08,115.64,0.21,1.62,1.58,9.31,2050583696,1832936
F1,451,126.261,525.443,409,0.297,21.67,20.7,20.08,107.37,0.21,1.62,1.69,9.31,2050583696,1832936
F1,479,720.278,102.333,319,0.283,21.56,20.84,20.08,106.38,0.21,1.62,1.58,9.31,2050583696,1832936
F1,322,574.036,475.742,426,0.498,21.78,20.86,20.08,114.41,0.21,1.62,1.8,9.31,2050583696,1832936
F1,633,765.892,33.885,448,0.086,22.47,21.42,20.25,77.37,0.21,1.62,1.7,9.31,2034296789,1848069
F1,430,144.655,456.504,563,0.604,22.9,21.2,20.39,51.86,0.21,1.62,1.7,9.31,2027762400,1854147
F1,425,608.033,515.828,174,0.242,21.08,20.3,20.07,91.99,0.21,1.62,1.11,9.31,2026091245,1855702
F1,342,359.105,464.911,461,0.51,21.94,20.75,20.07,103.64,0.21,1.62,1.97,9.31,2026091245,1855702
F1,312,326.187,501.922,510,0.436,21.27,20.32,20.07,79.62,0.21,1.62,1.3,9.31,2026091245,1855702
F1,438,624.755,854.376,186,0.264,21.27,99.99,20.06,93.29,0.21,1.63,1.31,9.3,2001891336,1878238
F1,335,259.608,230.597,446,0.476,21.05,20.12,20.05,108.25,0.21,1.64,1.1,9.3,1977980474,1900527
F1,456,122.608,557.688,450,0.278,21.21,20.39,20.05,96.32,0.21,1.64,1.26,9.3,1977980474,1900527
F1,304,169.875,226.678,458,0.483,21.24,20.21,20.05,104.26,0.21,1.64,1.29,9.3,1977980474,1900527
F1,288,14.46,549.217,446,0.408,21.98,20.87,20.07,105.86,0.22,1.64,1.7,9.29,1968214718,1909632
F1,571,204.22,129.73,357,0.259,21.62,20.74,20.04,106.95,0.22,1.65,1.68,9.29,1954355206,1922551
F1,560,175.575,324.498,368,0.372,21.74,21.12,20.04,116.21,0.22,1.65,1.8,9.29,1954355206,1922551
F1,334,86.817,788.08,380,0.342,20.99,20.3,20.04,113.85,0.22,1.65,1.05,9.29,1954355206,1922551
F1,396,862.867,628.918,234,0.453,21.23,20.3,20.04,105.83,0.22,1.65,1.29,9.29,1954355206,1922551
F1,388,310.293,220.148,372,0.346,21.14,20.48,20.02,114.41,0.22,1.66,1.22,9.28,1907947850,1965734
F1,393,434.904,18.061,191,0.22,21.04,20.2,20.02,89.09,0.22,1.66,1.12,9.28,1907947850,1965734
F1,364,461.075,786.365,480,0.426,21,20.11,20.02,93.7,0.22,1.66,1.08,9.28,1907947850,1965734
F1,311,51.93,187.867,461,0.508,22.13,20.67,20.1,103.61,0.22,1.67,1.7,9.28,1900721526,1972440
F1,464,340.665,307.723,432,0.177,21.83,20.7,20.01,91.29,0.22,1.67,1.92,9.28,1885159062,1986857
F1,352,249.665,451.35,432,0.309,21.25,20.34,20.01,103.74,0.22,1.67,1.34,9.28,1885159062,1986857
F1,369,825.349,606.238,436,0.454,21.77,20.79,20,110.63,0.23,1.68,1.87,9.27,1862642465,2007643
F1,295,445.246,622.988,466,0.527,21.56,20.49,20,101.89,0.23,1.68,1.66,9.27,1862642465,2007643
F1,284,193.238,500.106,431,0.466,20.83,20.1,20,112.36,0.23,1.68,0.93,9.27,1862642465,2007643
F1,360,641.885,372.593,361,0.218,21.28,20.3,19.99,102.79,0.23,1.69,1.39,9.26,1840394811,2028076
F1,316,721.808,688.04,448,0.371,21.79,20.83,19.99,103.36,0.23,1.69,1.9,9.26,1840394811,2028076
F1,213,113.806,521.844,526,0.592,21.7,20.73,19.98,72.75,0.23,1.7,1.82,9.26,1818412885,2048137
F1,375,394.411,672.023,196,0.272,21.07,20.23,19.98,93.69,0.23,1.7,1.19,9.26,1818412885,2048137
F1,361,266.155,53.191,403,0.226,21.15,20.29,19.98,101.49,0.23,1.7,1.27,9.26,1818412885,2048137
F1,419,248.91,805.041,450,0.076,21.37,20.71,19.98,75.74,0.23,1.7,1.49,9.26,1818412885,2048137
F1,224,314.828,367.392,562,0.546,21.45,20.25,19.97,52.41,0.23,1.7,1.58,9.25,1796693514,2067809
F1,362,267.73,522.355,190,0.198,21.1,20.36,19.96,86.96,0.23,1.71,1.24,9.25,1775233562,2087075
F1,555,618.959,401.389,428,0.471,21.56,20.84,19.96,113.27,0.23,1.71,1.7,9.25,1775233562,2087075
F1,497,449.506,396.456,403,0.312,21.04,20.67,19.96,109.46,0.23,1.71,1.18,9.25,1775233562,2087075
F1,382,147.26,308.85,464,0.718,23.11,21.97,20.38,101.03,0.24,1.72,1.7,9.25,1759197163,2101344
F1,294,124.558,330.03,449,0.387,21.18,20.12,19.95,103.89,0.24,1.72,1.33,9.24,1754029931,2105916
F1,238,16.67,152.924,427,0.456,20.88,20.04,19.95,113.06,0.24,1.72,1.03,9.24,1754029931,2105916
F1,260,550.035,697.299,476,0.484,21.91,21.06,19.98,97.05,0.24,1.72,1.7,9.24,1745705826,2113254
F1,373,857.805,68.719,463,0.382,21.88,20.94,19.97,98.75,0.24,1.72,1.7,9.24,1745369872,2113550
F1,440,388.923,388.467,408,0.355,21.34,20.72,19.94,111.89,0.24,1.73,1.5,9.24,1733079559,2124316
F1,315,483.406,293.818,466,0.331,21.63,20.47,19.93,94.74,0.24,1.74,1.8,9.23,1712379421,2142258
F1,429,624.594,728.73,442,0.479,22.43,21.46,20.13,109.58,0.24,1.75,1.7,9.23,1679780979,2169964
F1,219,178.324,64.073,423,0.493,20.75,20.08,19.91,115.01,0.24,1.75,0.94,9.22,1671717928,2176702
F1,327,853.249,736.471,449,0.406,21.5,20.72,19.91,104.81,0.24,1.75,1.69,9.22,1671717928,2176702
F1,459,233.563,541.986,390,0.17,21.5,20.76,19.91,96.52,0.24,1.75,1.69,9.22,1671717928,2176702
F1,1207,252.832,598.495,495,0.578,24.73,22.32,20.87,51.12,0.25,1.77,1.7,9.21,1625168498,2214573
F1,237,57.42,528.362,444,0.295,21.17,20,19.88,99.45,0.25,1.78,1.39,9.21,1612528874,2224522
F1,275,97.28,801.841,475,0.355,21.12,19.8,19.88,92.64,0.25,1.78,1.34,9.21,1612528874,2224522
F1,205,740.307,514.147,440,0.416,21.18,20.06,19.87,108.04,0.25,1.79,1.41,9.2,1593268610,2239374
F1,259,564.125,580.467,473,0.1,21.03,20.37,19.87,72.04,0.25,1.79,1.26,9.2,1593268610,2239374
F1,244,802.609,464.726,442,0.349,21.47,20.38,19.87,103.87,0.25,1.79,1.7,9.2,1593268610,2239374
F1,286,279.23,67.26,197,0.247,21.07,20.13,19.87,91.49,0.25,1.79,1.3,9.2,1593268610,2239374
F1,218,506.923,159.39,496,0.364,20.85,20.01,19.87,83.86,0.25,1.79,1.08,9.2,1593268610,2239374
F1,261,366.244,211.569,544,0.55,21.21,20.24,19.87,62.63,0.25,1.79,1.44,9.2,1593268610,2239374
F1,272,449.464,717.144,455,0.489,21.38,20.74,19.87,105.48,0.25,1.79,1.61,9.2,1593268610,2239374
F1,2223,760.724,516.453,501,0.823,26.89,23.28,21.57,34.95,0.25,1.79,1.7,9.2,1589808080,2242001
F1,339,886.358,801.067,370,0.34,21.39,20.65,19.85,114.01,0.26,1.81,1.64,9.19,1555435476,2267356
F1,200,447.286,399.913,448,0.438,21.31,20.68,19.85,106.44,0.26,1.81,1.56,9.19,1555435476,2267356
F1,246,575.943,702.232,458,0.422,20.9,20.22,19.85,102.38,0.26,1.81,1.15,9.19,1555435476,2267356
F1,296,395.486,18.707,194,0.217,20.89,20,19.84,88.73,0.26,1.82,1.15,9.19,1536857143,2280458
F1,301,364.732,570.56,427,0.283,20.97,20.24,19.84,102.79,0.26,1.82,1.23,9.19,1536857143,2280458
F1,263,194.74,832.315,457,0.383,20.47,20.39,19.84,100.98,0.26,1.82,0.73,9.19,1536857143,2280458
F1,283,347.964,-3.955,185,0.178,20.85,20.08,19.83,85.08,0.26,1.82,1.12,9.18,1518500712,2292949
F1,227,746.93,775.24,439,0.327,20.85,19.94,19.83,103.25,0.26,1.82,1.12,9.18,1518500712,2292949
F1,245,189.929,129.833,441,0.228,20.92,19.98,19.82,94.4,0.26,1.83,1.2,9.18,1500363533,2304816
F1,264,125.83,18.28,436,0.269,21.37,20.37,19.81,99.45,0.27,1.84,1.66,9.17,1482442987,2316046
F1,197,129.658,501.311,516,0.422,21.09,20.25,19.8,76.1,0.27,1.85,1.39,9.17,1464736487,2326627
F1,230,479.669,410.112,462,0.382,21.05,20.05,19.8,99.12,0.27,1.85,1.35,9.17,1464736487,2326627
F1,232,263.283,697.783,463,0.313,20.95,19.92,19.8,94.64,0.27,1.85,1.25,9.17,1464736487,2326627
F1,252,377.71,736.657,421,0.26,21.21,20.42,19.8,101.99,0.27,1.85,1.51,9.17,1464736487,2326627
F1,173,132.979,205.212,449,0.647,20.85,19.75,19.79,107.87,0.27,1.86,1.16,9.16,1447241475,2336548
F1,269,783.385,778.874,197,0.309,20.81,19.99,19.79,96.63,0.27,1.86,1.12,9.16,1447241475,2336548
F1,234,871.714,142.695,510,0.494,20.81,19.87,19.79,80.85,0.27,1.86,1.12,9.16,1447241475,2336548
F1,846,536.441,380.184,474,0.27,23.79,22.05,20.49,87.43,0.27,1.87,1.7,9.16,1433418408,2343990
F1,258,584.651,646.161,501,0.539,21,20.09,19.78,85.98,0.27,1.87,1.32,9.16,1429955426,2345798
F1,325,589.059,492.799,379,0.453,21.45,20.7,19.76,119.9,0.28,1.89,1.79,9.14,1396000263,2362242
F1,206,672.81,492.074,466,0.412,20.6,19.83,19.74,98.97,0.28,1.89,0.96,9.14,1393366773,2363417
F1,210,173.593,109.992,430,0.396,20.84,20.04,19.75,109.82,0.28,1.9,1.19,9.14,1379326246,2369418
F1,204,31.785,419.365,449,0.311,20.73,19.78,19.73,99.18,0.28,1.9,1.1,9.14,1369104191,2373506
F1,248,182.27,335.708,437,0.369,21.08,20.39,19.73,106.5,0.28,1.9,1.45,9.14,1369104191,2373506
F1,195,373.988,172.81,467,0.385,20.83,20.11,19.73,97.37,0.28,1.9,1.2,9.14,1369104191,2373506
F1,216,266.856,305.468,446,0.269,21.17,20.2,19.71,96.75,0.29,1.93,1.56,9.12,1321839118,2389085
F1,377,506.196,698.151,532,0.616,22.52,20.71,20.02,69.32,0.29,1.93,1.7,9.12,1311675738,2391672
F1,155,822.695,291.891,558,0.685,21.26,19.94,19.69,54.13,0.29,1.96,1.67,9.11,1276205759,2398395
F1,188,108.023,247.863,454,0.302,21.06,20.04,19.69,96.93,0.29,1.96,1.47,9.11,1276205759,2398395
F1,229,623.448,577.709,201,0.201,20.81,19.92,19.67,87.1,0.3,1.98,1.24,9.09,1232147783,2401319
F1,201,344.898,770.497,189,0.296,20.52,19.7,19.67,95.84,0.3,1.98,0.95,9.09,1232147783,2401319
F1,190,489.946,400.93,429,0.405,20.83,20.08,19.66,110.51,0.3,2,1.27,9.08,1210692494,2400364
F1,408,815.215,176.524,457,0.448,22.56,21.04,20,103.67,0.3,2,1.7,9.08,1202398211,2399550
F1,444,121.751,657.133,479,0.574,22.74,20.96,20.05,96.61,0.31,2.02,1.7,9.07,1173273242,2394633
F1,191,794.769,177.227,452,0.365,21.25,20.52,19.64,101.72,0.31,2.03,1.71,9.07,1168896209,2393607
F1,185,144.836,180.467,511,0.36,21.2,20.23,19.64,76.4,0.31,2.03,1.66,9.07,1168896209,2393607
F1,207,349.012,58.33,314,0.278,20.74,19.79,19.63,105.34,0.31,2.04,1.21,9.06,1148542314,2387810
F1,193,143.056,171.69,195,0.213,20.77,19.85,19.62,88.33,0.31,2.06,1.25,9.05,1128542841,2380410
F1,194,428.622,185.952,461,0.238,21.03,20.24,19.62,89.42,0.31,2.06,1.51,9.05,1128542841,2380410
F1,172,651.896,747.256,446,0.281,20.72,19.87,19.61,97.75,0.32,2.07,1.21,9.04,1108891616,2371418
F1,168,63.609,662.896,434,0.432,21.27,20.46,19.61,110.4,0.32,2.07,1.76,9.04,1108891616,2371418
F1,151,383.324,278.858,501,0.4,20.64,19.75,19.61,82.98,0.32,2.07,1.13,9.04,1108891616,2371418
F1,476,650.086,380.669,650,0.592,23.09,21.84,20.14,11.19,0.32,2.08,1.7,9.04,1097670278,2365489
F1,199,52.553,723.548,432,0.289,21.52,20.34,19.62,102.14,0.32,2.08,2,9.04,1091116508,2361752
F1,233,89.82,829.313,358,0.338,21.6,20.45,19.64,113.79,0.32,2.1,1.7,9.03,1073022336,2350361
F1,240,139.735,474.178,499,0.223,21.85,20.32,19.72,73.68,0.32,2.1,1.7,9.03,1066185931,2345636
F1,174,876.368,141.793,474,0.283,20.94,19.86,19.58,88.41,0.33,2.11,1.46,9.02,1051967324,2335054
F1,184,358.08,68.748,478,0.295,21.54,20.46,19.58,87.69,0.34,2.19,1.7,8.98,965684059.1,2247401
F1,177,387.634,211.691,394,0.199,20.93,20.11,19.53,99.53,0.34,2.19,1.5,8.98,963512825.5,2244645
F1,160,157.838,174.017,425,0.211,21.06,20.14,19.52,96.37,0.34,2.21,1.64,8.98,946735255.2,2222386
F1,331,480.523,569.934,517,0.539,22.79,21.42,19.98,77.59,0.35,2.22,1.7,8.97,935310883.2,2206241
F1,182,679.09,-5.543,442,0.175,20.5,19.89,19.51,88.76,0.35,2.22,1.09,8.97,930249831.4,2198828
F1,183,110.136,846.65,452,0.446,22.02,99.99,19.71,105.37,0.35,2.25,1.7,8.95,896691814.4,2145557
F1,166,476.846,747.158,214,0.254,20.95,19.82,19.46,92.28,0.36,2.3,1.59,8.93,852029928.3,2063210
F1,164,645.768,675.4,527,0.384,21.17,19.99,19.46,69.08,0.36,2.3,1.81,8.93,852029928.3,2063210
F1,146,241.723,710.178,471,0.293,20.83,20.03,19.45,90.28,0.37,2.32,1.48,8.92,837193600.6,2032882
F1,161,681.411,593.494,501,0.328,21.03,20.23,19.45,79.68,0.37,2.32,1.68,8.92,837193600.6,2032882
F1,178,281.918,543.03,538,0.398,21.43,20.27,19.48,63.61,0.37,2.34,1.7,8.91,817144646.5,1989503
F1,133,16.431,426.376,486,0.322,21.43,20.39,19.44,86.11,0.39,2.44,1.7,8.87,735816683.2,1785077
F1,129,366.442,678.245,515,0.304,20.93,19.97,19.36,71.66,0.39,2.47,1.67,8.85,714768409.8,1724810
F1,100,469.319,296.353,618,0.418,20.72,19.78,19.33,22.66,0.41,2.54,1.49,8.82,659818973.8,1557645
F1,353,900.235,821.974,652,0.378,24.04,22.55,20.26,9.97,0.41,2.58,1.7,8.8,637916039.9,1487622
F1,171,205.283,725.663,452,0.328,21.72,20.23,19.49,99.42,0.41,2.59,1.7,8.8,626726929.5,1451063
F1,236,130.784,541.867,475,0.589,22.91,21.39,19.83,98.35,0.44,2.77,1.7,8.72,520019328.2,1081290
F1,338,87.81,792.326,1097,1.078,24.91,23.11,20.48,39.92,0.45,2.8,1.7,8.7,502702549.1,1018918
F1,104,860.14,629.895,232,0.181,19.91,19.28,19.13,86.21,0.48,3.01,0.88,8.61,409348873.9,685162
F1,170,280.584,257.958,499,0.276,22.35,20.94,19.55,77.47,0.49,3.12,1.7,8.57,370307939.4,553536
F1,84,218.231,79.339,432,0.469,19.16,19.01,18.94,112.18,0.55,3.52,0.32,8.42,265238339.3,263049
F1,91,860.939,628.112,440,0.235,19.64,19.28,18.88,95.33,0.57,3.71,0.86,8.36,227886448.4,194222
F1,77,859.402,627.796,411,0.353,18.93,18.41,18.72,111.27,0.63,4.28,0.31,8.19,153953866.3,122642
F1,73,688.817,405.675,137,0.182,19.88,19.16,18.55,89.3,0.7,4.99,1.43,8.04,109711461.4,74457
F1,64,610.32,803.826,430,0.202,19.03,18.45,18.36,94.4,0.74,5.45,0.77,7.96,90295061.89,33635
F1,53,107.785,832.967,448,0.203,19.91,19.01,18.09,90.07,0.83,6.79,1.92,7.74,55277292.12,6854
F1,31,460.926,401.982,432,0.513,19.11,18.05,17.37,113.15,1.12,13.28,1.84,7.22,16786902.19,252126
